,수주번호,거래처코드,제품코드,"영업등록구분(계획, 추가)",수주량,수주단가,수주금액,수주예정일자,수주일자,납기예정일자,납기일자,생산계획확정여부,자재계획확정여부,판매수량,진행현황,적재창고위치,적재창고위치명,긴급여부,비고
1283,HR1021040723,2001600,PEMA013015800,계획,10000,2283,22830000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,10000,완료,20000,태안,N,
1284,HR1021040725,2001700,PEMA013080117,계획,7000,2284,15988000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,7000,완료,20000,태안,N,
1285,HR1021040727,2001800,PEMA013084200,계획,10000,2285,22850000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,10000,완료,20000,태안,N,
1286,HR1021040728,2002000,PEMA013119000,계획,8000,2286,18288000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,8000,완료,20000,태안,N,
1287,HR1021040729,2002100,PEMA013030400,계획,5000,2287,11435000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,5000,완료,20000,태안,N,
1288,HR1021040730,2002200,PEMA043030401,계획,8000,2288,18304000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,8000,완료,20000,태안,N,
1289,HR1021040732,2002300,PEMA023008000,계획,10000,2289,22890000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,10000,완료,20000,태안,N,
1290,HR1021040733,2002400,PEMA023024801,계획,8000,2290,18320000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,8000,완료,20000,태안,N,
1291,HR1021040734,2002500,PEMA023033600,계획,10000,2291,22910000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,10000,완료,20000,태안,N,
1292,HR1021040738,2002600,PEMA033046500,계획,5000,2292,11460000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,5000,완료,20000,태안,N,
1293,HR1021043740,2002700,PEMA043041502,계획,10000,2293,22930000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,10000,완료,20000,태안,N,
1294,HR1521040638,2002800,PEMA033105800,계획,10000,2294,22940000,2021-04-06,2021-04-06,2021-04-09,2021-04-09,Y,Y,10000,완료,20000,태안,N,
1295,HR1521040724,2002900,PEMA013030801,계획,10000,2295,22950000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,10000,완료,20000,태안,N,
1296,HR1521040735,2003000,PEMA023113300,계획,10000,2296,22960000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,10000,완료,20000,태안,N,
1297,HR1521040739,2003100,PEMA033060200,계획,10000,2297,22970000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,10000,완료,20000,태안,N,
1298,PR1021040711,2003200,PEMA023129801,계획,22000,2298,50556000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,22000,완료,20000,태안,N,
1299,PR1021040711,2003300,PEMA023129801,계획,3000,2299,6897000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,3000,완료,20000,태안,N,
1300,SN4021040743,2003400,TSN4012030609,계획,5000,2300,11500000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,5000,완료,20000,태안,N,
1301,SR2021040707,2003500,PEMA043091500,계획,10000,2301,23010000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,10000,완료,20000,태안,N,
1302,SR3F21040721,2003600,PEMA043041501,계획,3000,2302,6906000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,3000,완료,20000,태안,N,
1303,SR3F21040726,2003700,PEMA013081906,계획,5000,2303,11515000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,5000,완료,20000,태안,N,
1304,SR3F21040742,2003800,PEMA043046500,계획,5000,2304,11520000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,5000,완료,20000,태안,N,
1305,AE21040822,2003900,SSA013035307,계획,1000,2305,2305000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,1000,완료,20000,태안,N,
1306,AE21040833,2004000,SSA013035303,계획,4000,2306,9224000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,4000,완료,20000,태안,N,
1307,CSA421040834,2004100,PEMA013046500,계획,7000,2307,16149000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,7000,완료,20000,태안,N,
1308,CSA521040736,2004104,PEMA033031600,계획,8000,2308,18464000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,8000,완료,20000,태안,N,
1309,CSA521040808,2004200,PEMA023035315,계획,8000,2309,18472000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,8000,완료,20000,태안,N,
1310,CSA521040810,2004300,PEMA023001000,계획,10000,2310,23100000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1311,CSA521040815,2004400,PEMA043099800,계획,10000,2311,23110000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1312,CSA521040818,2004500,PEMA553048200,계획,10000,2312,23120000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1313,CSA521040821,2004600,PEMA033035307,계획,8000,2313,18504000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,8000,완료,20000,태안,N,
1314,CSA521040832,2004700,PEMA033035303,계획,10000,2314,23140000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1315,HR1021040731,2004800,PEMA013050405,계획,8000,2315,18520000,2021-04-07,2021-04-07,2021-04-10,2021-04-10,Y,Y,8000,완료,20000,태안,N,
1316,HR1021040809,2004901,PEMA013125010,계획,5000,2316,11580000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,5000,완료,20000,태안,N,
1317,HR1021040816,2005000,PEMA013044801,계획,10000,2317,23170000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1318,HR1021040820,2005100,PEMA013017200,계획,10000,2318,23180000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1319,HR1021040824,2005200,PEMA023006300,계획,10000,2319,23190000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1320,HR1021040825,2005300,PEMA023058603,계획,8000,2320,18560000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,8000,완료,20000,태안,N,
1321,HR1021040826,2005400,PEMA013048900,계획,8000,2321,18568000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,8000,완료,20000,태안,N,
1322,HR1021040827,2005500,PEMA013103400,계획,9000,2322,20898000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,9000,완료,20000,태안,N,
1323,HR1021040830,2005600,PEMA013061000,계획,6000,2323,13938000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,6000,완료,20000,태안,N,
1324,HR1021040831,2005700,PEMA013061000,계획,4000,2324,9296000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,4000,완료,20000,태안,N,
1325,HR1521040813,2005800,PEMA013127100,계획,10000,2325,23250000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1326,HR1521040814,2005900,PEMA023087900,계획,10000,2326,23260000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1327,HR1521040829,2006000,PEMA033027400,계획,10000,2327,23270000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1328,HR1521040836,2006100,PEMA053046500,계획,3000,2328,6984000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,3000,완료,20000,태안,N,
1329,PCM221040837,2006200,PEMA063061300,계획,5000,2329,11645000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,5000,완료,20000,태안,N,
1330,PCMB21040838,2006300,PEMA073061300,계획,5000,2330,11650000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,5000,완료,20000,태안,N,
1331,SR2021040811,2006400,PEMA023041301,계획,5000,2331,11655000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,5000,완료,20000,태안,N,
1332,SR2021040835,2006500,PEMA043080500,계획,6000,2332,13992000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,6000,완료,20000,태안,N,
1333,SR2A21040819,2006600,PEMA063023200,계획,5000,2333,11665000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,5000,완료,20000,태안,N,
1334,SR3F21040812,2006606,PEMA023071000,계획,7000,2334,16338000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,7000,완료,20000,태안,N,
1335,SR3F21040817,2006609,PEMA023080100,계획,6000,2335,14010000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,6000,완료,20000,태안,N,
1336,SR3F21040828,2006612,PEMA033023200,계획,5000,2336,11680000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,5000,완료,20000,태안,N,
1337,500F21040907,2006700,PEMA023058600,계획,18000,2337,42066000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,18000,완료,20000,태안,N,
1338,580F21040910,2006800,PEMA023098200,계획,20000,2338,46760000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,20000,완료,20000,태안,N,
1339,CSA521040918,2006900,PEMA013128700,계획,10000,2339,23390000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,10000,완료,20000,태안,N,
1340,HR1021040908,2007000,PEMA023058605,계획,8000,2340,18720000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,8000,완료,20000,태안,N,
1341,HR1021040911,2007100,PEMA013122400,계획,8000,2341,18728000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,8000,완료,20000,태안,N,
1342,HR1021040912,2007200,PEMA033088300,계획,5000,2342,11710000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,5000,완료,20000,태안,N,
1343,HR1021040913,2007302,PEMA033088300,계획,7000,2343,16401000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,7000,완료,20000,태안,N,
1344,HR1021040916,2007400,PEMA153048300,계획,10000,2344,23440000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,10000,완료,20000,태안,N,
1345,HR1021040917,2007500,PEMA623022500,계획,10000,2345,23450000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,10000,완료,20000,태안,N,
1346,HR1021040920,2007600,PEMA013013010,계획,10000,2346,23460000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,10000,완료,20000,태안,N,
1347,HR1021040921,2007700,PEMA013047000,계획,10000,2347,23470000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,10000,완료,20000,태안,N,
1348,HR1521040823,2007800,PEMA013120100,계획,10000,2348,23480000,2021-04-08,2021-04-08,2021-04-11,2021-04-11,Y,Y,10000,완료,20000,태안,N,
1349,HR1521040914,2001102,PEMA013082100,계획,15000,2349,35235000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,15000,완료,20000,태안,N,
1350,HR1521040915,2001200,PEMA013019100,계획,5000,2350,11750000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,5000,완료,20000,태안,N,
1351,HR1521040919,2001300,PEMA053040700,계획,11000,2351,25861000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,11000,완료,20000,태안,N,
1352,PR2021040909,2001400,PEMA023045801,계획,10000,2352,23520000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,10000,완료,20000,태안,N,
1353,PR2021040909,2001500,PEMA023045801,계획,15000,2353,35295000,2021-04-09,2021-04-09,2021-04-12,2021-04-12,Y,Y,15000,완료,20000,태안,N,
1354,CSA521041110,2001600,PEMA023006200,계획,10000,2354,23540000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1355,CSA521041112,2001700,PEMA023038000,계획,7000,2355,16485000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,7000,완료,20000,태안,N,
1356,CSA521041115,2001800,PEMA823048300,계획,5000,2356,11780000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,5000,완료,20000,태안,N,
1357,CSA521041117,2002000,PEMA013072700,계획,10000,2357,23570000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1358,HR1021041107,2002100,PEMA013032302,계획,7000,2358,16506000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,7000,완료,20000,태안,N,
1359,HR1021041108,2002200,PEMA013050400,계획,7000,2359,16513000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,7000,완료,20000,태안,N,
1360,HR1021041111,2002300,PEMA023034201,계획,7000,2360,16520000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,7000,완료,20000,태안,N,
1361,HR1021041113,2002400,PEMA053049403,계획,7000,2361,16527000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,7000,완료,20000,태안,N,
1362,HR1021041114,2002500,PEMA253048300,계획,7000,2362,16534000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,7000,완료,20000,태안,N,
1363,HR1021041116,2002600,PEMA013100700,계획,7000,2363,16541000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,7000,완료,20000,태안,N,
1364,HR1021041118,2002700,PEMA013078017,계획,10000,2364,23640000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1365,HR1021041119,2002800,PEMA033079200,계획,10000,2365,23650000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1366,HR1021041120,2002900,PEMA013078020,계획,10000,2366,23660000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1367,HR1521041101,2003000,PEMA013023700,계획,8000,2367,18936000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,8000,완료,20000,태안,N,
1368,HR1521041103,2003100,PEMA033014200,계획,10000,2368,23680000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1369,HR1521041104,2003200,PEMA053901700,계획,10000,2369,23690000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1370,HR1521041106,2003300,PEMA143057600,계획,10000,2370,23700000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1371,PCR321041109,2003400,PEMA013123501,계획,5000,2371,11855000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,5000,완료,20000,태안,N,
1372,SR2021041105,2003500,PEMA063078013,계획,10000,2372,23720000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1373,AE21041219,2003600,SSA073046500,계획,2000,2373,4746000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,2000,완료,20000,태안,N,
1374,CSA521041207,2003700,PEMA013020300,계획,10000,2374,23740000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1375,CSA521041208,2003800,PEMA013091500,계획,10000,2375,23750000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1376,CSA521041210,2003900,PEMA023035314,계획,7000,2376,16632000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,7000,완료,20000,태안,N,
1377,CSA521041226,2004000,PEMA023001800,계획,10000,2377,23770000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1378,HR1021041206,2004100,PEMA013019702,계획,7000,2378,16646000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,7000,완료,20000,태안,N,
1379,HR1021041211,2004104,PEMA023109700,계획,10000,2379,23790000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1380,HR1021041212,2004200,PEMA063041501,계획,10000,2380,23800000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1381,HR1021041217,2004300,PEMA033046500,계획,5000,2381,11905000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
1382,HR1021041220,2004400,PEMA013043200,계획,10000,2382,23820000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1383,HR1021041223,2004500,PEMA023024801,계획,8000,2383,19064000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,8000,완료,20000,태안,N,
1384,HR1021041224,2004600,PEMA013089230,계획,10000,2384,23840000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1385,HR1021041225,2004700,PEMA013060100,계획,10000,2385,23850000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1386,HR1021041228,2004800,PEMA13031400,계획,10000,2386,23860000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1387,HR1521041209,2004901,PEMA013120100,계획,10000,2387,23870000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1388,HR1521041215,2005000,PEMA023104400,계획,10000,2388,23880000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1389,HR1521041218,2005100,PEMA053046500,계획,7000,2389,16723000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,7000,완료,20000,태안,N,
1390,HR1521041227,2005200,PEMA023031800,계획,10000,2390,23900000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,10000,완료,20000,태안,N,
1391,HR1521041229,2005300,PEMA013046101,계획,5000,2391,11955000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
1392,HR1521041230,2005400,PEMA013046101,계획,5000,2392,11960000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
1393,PCM221041213,2005500,PEMA063061300,계획,3000,2393,7179000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,3000,완료,20000,태안,N,
1394,PCMB21041214,2005600,PEMA073061300,계획,3000,2394,7182000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,3000,완료,20000,태안,N,
1395,PR2021041102,2005700,PEMA023901510,계획,10000,2395,23950000,2021-04-11,2021-04-11,2021-04-14,2021-04-14,Y,Y,10000,완료,20000,태안,N,
1396,SR2021041222,2005800,PEMA053041502,계획,6000,2396,14376000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,6000,완료,20000,태안,N,
1397,SR2021041231,2005900,PEMA053062006,계획,7000,2397,16779000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,7000,완료,20000,태안,N,
1398,SR2A21041221,2006000,PEMA043043200,계획,7000,2398,16786000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,7000,완료,20000,태안,N,
1399,SR3F21041232,2006100,PEMA023035303,계획,5000,2399,11995000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
1400,500F21041305,2006200,PEMA023058600,계획,15000,2400,36000000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000,완료,20000,태안,N,
1401,580F21041311,2006300,PEMA043090700,계획,15000,2401,36015000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000,완료,20000,태안,N,
1402,580F21041317,2006400,PEMA023098200,계획,20000,2402,48040000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,20000,완료,20000,태안,N,
1403,AE21041314,2006500,SSA013082500,계획,10000,2403,24030000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1404,CSA521041322,2006600,PEMA063057600,계획,10000,2404,24040000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1405,CSA521041339,2006606,PEMA033035303,계획,11000,2405,26455000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,11000,완료,20000,태안,N,
1406,CSA521041346,2006609,PEMA013103801,계획,10000,2406,24060000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1407,HR1021041234,2006612,PEMA013089220,계획,8000,2407,19256000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,8000,완료,20000,태안,N,
1408,HR1021041309,2006700,PEMA013082500,계획,10000,2408,24080000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1409,HR1021041310,2006800,PEMA013125500,계획,10000,2409,24090000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1410,HR1021041320,2006900,PEMA013058602,계획,6000,2410,14460000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,6000,완료,20000,태안,N,
1411,HR1021041323,2007000,PEMA013048523,계획,5000,2411,12055000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
1412,HR1021041326,2007100,PEMA013114400,계획,10000,2412,24120000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1413,HR1021041327,2007200,PEMA033009000,계획,10000,2413,24130000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1414,HR1021041329,2007302,PEMA023109400,계획,5000,2414,12070000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
1415,HR1021041335,2007400,PEMA013112900,계획,10000,2415,24150000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1416,HR1021041337,2007500,PEMA023046501,계획,10000,2416,24160000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1417,HR1021041343,2007600,PEMA043077300,계획,10000,2417,24170000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1418,HR1521041233,2007700,PEMA033117000,계획,5000,2418,12090000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
1419,HR1521041306,2007800,PEMA023031800,계획,10000,2419,24190000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1420,HR1521041318,2001102,PEMA033023500,계획,10000,2420,24200000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1421,HR1521041321,2001200,PEMA023125200,계획,8000,2421,19368000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,8000,완료,20000,태안,N,
1422,HR1521041332,2001300,PEMA033030500,계획,11000,2422,26642000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,11000,완료,20000,태안,N,
1423,PR1021041307,2001400,PEMA013024804,계획,20000,2423,48460000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,20000,완료,20000,태안,N,
1424,PR1021041316,2001500,PEMA013033510,계획,15000,2424,36360000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000,완료,20000,태안,N,
1425,PR1021041328,2001600,PEMA023033303,계획,10000,2425,24250000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1426,PR1021041328,2001700,PEMA023033303,계획,5000,2426,12130000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
1427,PR1021041334,2001800,PEMA013024804,계획,15000,2427,36405000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,15000,완료,20000,태안,N,
1428,PR1021041334,2002000,PEMA013024804,계획,5000,2428,12140000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
1429,PR2021041308,2002100,PEMA013048000,계획,5000,2429,12145000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
1430,PR2021041319,2002200,PEMA013130400,계획,1000,2430,2430000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,1000,완료,20000,태안,N,
1431,SN4021041216,2002300,TSN4012043601,계획,5000,2431,12155000,2021-04-12,2021-04-12,2021-04-15,2021-04-15,Y,Y,5000,완료,20000,태안,N,
1432,SN4021041315,2002400,TSN4012016102,계획,10000,2432,24320000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1433,SN4021041344,2002500,TSN4012000305,계획,5000,2433,12165000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,5000,완료,20000,태안,N,
1434,SN4021041345,2002600,TSN4012057801,계획,2000,2434,4868000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,2000,완료,20000,태안,N,
1435,SR2021041330,2002700,PEMA383048200,계획,9000,2435,21915000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,9000,완료,20000,태안,N,
1436,SR2021041331,2002800,PEMA373048200,계획,10000,2436,24360000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1437,SR2021041340,2002900,PEMA033043200,계획,7000,2437,17059000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,7000,완료,20000,태안,N,
1438,SR2021041341,2003000,PEMA043062000,계획,7000,2438,17066000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,7000,완료,20000,태안,N,
1439,SR2021041342,2003100,PEMA043062007,계획,7000,2439,17073000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,7000,완료,20000,태안,N,
1440,SR3F21041333,2003200,PEMA063030500,계획,3000,2440,7320000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,3000,완료,20000,태안,N,
1441,580F21041414,2003300,PEMA023098200,계획,20000,2441,48820000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000,완료,20000,태안,N,
1442,580F21041416,2003400,PEMA033040000,계획,20000,2442,48840000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000,완료,20000,태안,N,
1443,580F21041448,2003500,PEMA013126200,계획,20000,2443,48860000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,20000,완료,20000,태안,N,
1444,CSA421041420,2003600,PEMA013109600,계획,10000,2444,24440000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1445,CSA421041445,2003700,PEMA033030400,계획,10000,2445,24450000,2021-04-14,2021-04-14,2021-04-17,2021-04-17,Y,Y,10000,완료,20000,태안,N,
1446,CSA521041312,2003800,PEMA063069401,계획,10000,2446,24460000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
1447,CSA521041336,2003900,PEMA013130300,계획,10000,2447,24470000,2021-04-13,2021-04-13,2021-04-16,2021-04-16,Y,Y,10000,완료,20000,태안,N,
