,거래처코드,제품코드,수주량,수주단가,수주금액,수주일자,납기일자
1306,2004000,SSA013035303,4000,2306,9224000,2020-10-08,2020-10-11
1307,2004100,PEMA013046500,7000,2307,16149000,2020-10-08,2020-10-11
1308,2004104,PEMA033031600,8000,2308,18464000,2020-10-07,2020-10-10
1309,2004200,PEMA023035315,8000,2309,18472000,2020-10-08,2020-10-11
1310,2004300,PEMA023001000,10000,2310,23100000,2020-10-08,2020-10-11
1311,2004400,PEMA043099800,10000,2311,23110000,2020-10-08,2020-10-11
1312,2004500,PEMA553048200,10000,2312,23120000,2020-10-08,2020-10-11
1313,2004600,PEMA033035307,8000,2313,18504000,2020-10-08,2020-10-11
1314,2004700,PEMA033035303,10000,2314,23140000,2020-10-08,2020-10-11
1315,2004800,PEMA013050405,8000,2315,18520000,2020-10-07,2020-10-10
1316,2004901,PEMA013125010,5000,2316,11580000,2020-10-08,2020-10-11
1317,2005000,PEMA013044801,10000,2317,23170000,2020-10-08,2020-10-11
1318,2005100,PEMA013017200,10000,2318,23180000,2020-10-08,2020-10-11
1319,2005200,PEMA023006300,10000,2319,23190000,2020-10-08,2020-10-11
1320,2005300,PEMA023058603,8000,2320,18560000,2020-10-08,2020-10-11
1321,2005400,PEMA013048900,8000,2321,18568000,2020-10-08,2020-10-11
1322,2005500,PEMA013103400,9000,2322,20898000,2020-10-08,2020-10-11
1323,2005600,PEMA013061000,6000,2323,13938000,2020-10-08,2020-10-11
1324,2005700,PEMA013061000,4000,2324,9296000,2020-10-08,2020-10-11
1325,2005800,PEMA013127100,10000,2325,23250000,2020-10-08,2020-10-11
1326,2005900,PEMA023087900,10000,2326,23260000,2020-10-08,2020-10-11
1327,2006000,PEMA033027400,10000,2327,23270000,2020-10-08,2020-10-11
1328,2006100,PEMA053046500,3000,2328,6984000,2020-10-08,2020-10-11
1329,2006200,PEMA063061300,5000,2329,11645000,2020-10-08,2020-10-11
1330,2006300,PEMA073061300,5000,2330,11650000,2020-10-08,2020-10-11
1331,2006400,PEMA023041301,5000,2331,11655000,2020-10-08,2020-10-11
1332,2006500,PEMA043080500,6000,2332,13992000,2020-10-08,2020-10-11
1333,2006600,PEMA063023200,5000,2333,11665000,2020-10-08,2020-10-11
1334,2006606,PEMA023071000,7000,2334,16338000,2020-10-08,2020-10-11
1335,2006609,PEMA023080100,6000,2335,14010000,2020-10-08,2020-10-11
1336,2006612,PEMA033023200,5000,2336,11680000,2020-10-08,2020-10-11
1337,2006700,PEMA023058600,18000,2337,42066000,2020-10-09,2020-10-12
1338,2006800,PEMA023098200,20000,2338,46760000,2020-10-09,2020-10-12
1339,2006900,PEMA013128700,10000,2339,23390000,2020-10-09,2020-10-12
1340,2007000,PEMA023058605,8000,2340,18720000,2020-10-09,2020-10-12
1341,2007100,PEMA013122400,8000,2341,18728000,2020-10-09,2020-10-12
1342,2007200,PEMA033088300,5000,2342,11710000,2020-10-09,2020-10-12
1343,2007302,PEMA033088300,7000,2343,16401000,2020-10-09,2020-10-12
1344,2007400,PEMA153048300,10000,2344,23440000,2020-10-09,2020-10-12
1345,2007500,PEMA623022500,10000,2345,23450000,2020-10-09,2020-10-12
1346,2007600,PEMA013013010,10000,2346,23460000,2020-10-09,2020-10-12
1347,2007700,PEMA013047000,10000,2347,23470000,2020-10-09,2020-10-12
1348,2007800,PEMA013120100,10000,2348,23480000,2020-10-08,2020-10-11
1349,2001102,PEMA013082100,15000,2349,35235000,2020-10-09,2020-10-12
1350,2001200,PEMA013019100,5000,2350,11750000,2020-10-09,2020-10-12
1351,2001300,PEMA053040700,11000,2351,25861000,2020-10-09,2020-10-12
1352,2001400,PEMA023045801,10000,2352,23520000,2020-10-09,2020-10-12
1353,2001500,PEMA023045801,15000,2353,35295000,2020-10-09,2020-10-12
1354,2001600,PEMA023006200,10000,2354,23540000,2020-10-11,2020-10-14
1355,2001700,PEMA023038000,7000,2355,16485000,2020-10-11,2020-10-14
1356,2001800,PEMA823048300,5000,2356,11780000,2020-10-11,2020-10-14
1357,2002000,PEMA013072700,10000,2357,23570000,2020-10-11,2020-10-14
1358,2002100,PEMA013032302,7000,2358,16506000,2020-10-11,2020-10-14
1359,2002200,PEMA013050400,7000,2359,16513000,2020-10-11,2020-10-14
1360,2002300,PEMA023034201,7000,2360,16520000,2020-10-11,2020-10-14
1361,2002400,PEMA053049403,7000,2361,16527000,2020-10-11,2020-10-14
1362,2002500,PEMA253048300,7000,2362,16534000,2020-10-11,2020-10-14
1363,2002600,PEMA013100700,7000,2363,16541000,2020-10-11,2020-10-14
1364,2002700,PEMA013078017,10000,2364,23640000,2020-10-11,2020-10-14
1365,2002800,PEMA033079200,10000,2365,23650000,2020-10-11,2020-10-14
1366,2002900,PEMA013078020,10000,2366,23660000,2020-10-11,2020-10-14
1367,2003000,PEMA013023700,8000,2367,18936000,2020-10-11,2020-10-14
1368,2003100,PEMA033014200,10000,2368,23680000,2020-10-11,2020-10-14
1369,2003200,PEMA053901700,10000,2369,23690000,2020-10-11,2020-10-14
1370,2003300,PEMA143057600,10000,2370,23700000,2020-10-11,2020-10-14
1371,2003400,PEMA013123501,5000,2371,11855000,2020-10-11,2020-10-14
1372,2003500,PEMA063078013,10000,2372,23720000,2020-10-11,2020-10-14
1373,2003600,SSA073046500,2000,2373,4746000,2020-10-12,2020-10-15
1374,2003700,PEMA013020300,10000,2374,23740000,2020-10-12,2020-10-15
1375,2003800,PEMA013091500,10000,2375,23750000,2020-10-12,2020-10-15
1376,2003900,PEMA023035314,7000,2376,16632000,2020-10-12,2020-10-15
1377,2004000,PEMA023001800,10000,2377,23770000,2020-10-12,2020-10-15
1378,2004100,PEMA013019702,7000,2378,16646000,2020-10-12,2020-10-15
1379,2004104,PEMA023109700,10000,2379,23790000,2020-10-12,2020-10-15
1380,2004200,PEMA063041501,10000,2380,23800000,2020-10-12,2020-10-15
1381,2004300,PEMA033046500,5000,2381,11905000,2020-10-12,2020-10-15
1382,2004400,PEMA013043200,10000,2382,23820000,2020-10-12,2020-10-15
1383,2004500,PEMA023024801,8000,2383,19064000,2020-10-12,2020-10-15
1384,2004600,PEMA013089230,10000,2384,23840000,2020-10-12,2020-10-15
1385,2004700,PEMA013060100,10000,2385,23850000,2020-10-12,2020-10-15
1386,2004800,PEMA13031400,10000,2386,23860000,2020-10-12,2020-10-15
1387,2004901,PEMA013120100,10000,2387,23870000,2020-10-12,2020-10-15
1388,2005000,PEMA023104400,10000,2388,23880000,2020-10-12,2020-10-15
1389,2005100,PEMA053046500,7000,2389,16723000,2020-10-12,2020-10-15
1390,2005200,PEMA023031800,10000,2390,23900000,2020-10-12,2020-10-15
1391,2005300,PEMA013046101,5000,2391,11955000,2020-10-12,2020-10-15
1392,2005400,PEMA013046101,5000,2392,11960000,2020-10-12,2020-10-15
1393,2005500,PEMA063061300,3000,2393,7179000,2020-10-12,2020-10-15
1394,2005600,PEMA073061300,3000,2394,7182000,2020-10-12,2020-10-15
1395,2005700,PEMA023901510,10000,2395,23950000,2020-10-11,2020-10-14
1396,2005800,PEMA053041502,6000,2396,14376000,2020-10-12,2020-10-15
1397,2005900,PEMA053062006,7000,2397,16779000,2020-10-12,2020-10-15
1398,2006000,PEMA043043200,7000,2398,16786000,2020-10-12,2020-10-15
1399,2006100,PEMA023035303,5000,2399,11995000,2020-10-12,2020-10-15
1400,2006200,PEMA023058600,15000,2400,36000000,2020-10-13,2020-10-16
1401,2006300,PEMA043090700,15000,2401,36015000,2020-10-13,2020-10-16
1402,2006400,PEMA023098200,20000,2402,48040000,2020-10-13,2020-10-16
1403,2006500,SSA013082500,10000,2403,24030000,2020-10-13,2020-10-16
1404,2006600,PEMA063057600,10000,2404,24040000,2020-10-13,2020-10-16
1405,2006606,PEMA033035303,11000,2405,26455000,2020-10-13,2020-10-16
1406,2006609,PEMA013103801,10000,2406,24060000,2020-10-13,2020-10-16
1407,2006612,PEMA013089220,8000,2407,19256000,2020-10-12,2020-10-15
1408,2006700,PEMA013082500,10000,2408,24080000,2020-10-13,2020-10-16
1409,2006800,PEMA013125500,10000,2409,24090000,2020-10-13,2020-10-16
1410,2006900,PEMA013058602,6000,2410,14460000,2020-10-13,2020-10-16
1411,2007000,PEMA013048523,5000,2411,12055000,2020-10-13,2020-10-16
1412,2007100,PEMA013114400,10000,2412,24120000,2020-10-13,2020-10-16
1413,2007200,PEMA033009000,10000,2413,24130000,2020-10-13,2020-10-16
1414,2007302,PEMA023109400,5000,2414,12070000,2020-10-13,2020-10-16
1415,2007400,PEMA013112900,10000,2415,24150000,2020-10-13,2020-10-16
1416,2007500,PEMA023046501,10000,2416,24160000,2020-10-13,2020-10-16
1417,2007600,PEMA043077300,10000,2417,24170000,2020-10-13,2020-10-16
1418,2007700,PEMA033117000,5000,2418,12090000,2020-10-12,2020-10-15
1419,2007800,PEMA023031800,10000,2419,24190000,2020-10-13,2020-10-16
1420,2001102,PEMA033023500,10000,2420,24200000,2020-10-13,2020-10-16
1421,2001200,PEMA023125200,8000,2421,19368000,2020-10-13,2020-10-16
1422,2001300,PEMA033030500,11000,2422,26642000,2020-10-13,2020-10-16
1423,2001400,PEMA013024804,20000,2423,48460000,2020-10-13,2020-10-16
1424,2001500,PEMA013033510,15000,2424,36360000,2020-10-13,2020-10-16
1425,2001600,PEMA023033303,10000,2425,24250000,2020-10-13,2020-10-16
1426,2001700,PEMA023033303,5000,2426,12130000,2020-10-13,2020-10-16
1427,2001800,PEMA013024804,15000,2427,36405000,2020-10-13,2020-10-16
1428,2002000,PEMA013024804,5000,2428,12140000,2020-10-13,2020-10-16
1429,2002100,PEMA013048000,5000,2429,12145000,2020-10-13,2020-10-16
1430,2002200,PEMA013130400,1000,2430,2430000,2020-10-13,2020-10-16
1431,2002300,TSN4012043601,5000,2431,12155000,2020-10-12,2020-10-15
1432,2002400,TSN4012016102,10000,2432,24320000,2020-10-13,2020-10-16
1433,2002500,TSN4012000305,5000,2433,12165000,2020-10-13,2020-10-16
1434,2002600,TSN4012057801,2000,2434,4868000,2020-10-13,2020-10-16
1435,2002700,PEMA383048200,9000,2435,21915000,2020-10-13,2020-10-16
1436,2002800,PEMA373048200,10000,2436,24360000,2020-10-13,2020-10-16
1437,2002900,PEMA033043200,7000,2437,17059000,2020-10-13,2020-10-16
1438,2003000,PEMA043062000,7000,2438,17066000,2020-10-13,2020-10-16
1439,2003100,PEMA043062007,7000,2439,17073000,2020-10-13,2020-10-16
1440,2003200,PEMA063030500,3000,2440,7320000,2020-10-13,2020-10-16
1441,2003300,PEMA023098200,20000,2441,48820000,2020-10-14,2020-10-17
1442,2003400,PEMA033040000,20000,2442,48840000,2020-10-14,2020-10-17
1443,2003500,PEMA013126200,20000,2443,48860000,2020-10-14,2020-10-17
1444,2003600,PEMA013109600,10000,2444,24440000,2020-10-14,2020-10-17
1445,2003700,PEMA033030400,10000,2445,24450000,2020-10-14,2020-10-17
1446,2003800,PEMA063069401,10000,2446,24460000,2020-10-13,2020-10-16
1447,2003900,PEMA013130300,10000,2447,24470000,2020-10-13,2020-10-16
1448,2004000,PEMA023054400,2000,2448,4896000,2020-10-13,2020-10-16
1449,2004100,PEMA013021700,10000,2449,24490000,2020-10-14,2020-10-17
1450,2004104,PEMA033035303,7000,2450,17150000,2020-10-14,2020-10-17
1451,2004200,PEMA013111300,10000,2451,24510000,2020-10-14,2020-10-17
1452,2004300,PEMA023001000,10000,2452,24520000,2020-10-14,2020-10-17
1453,2004400,PEMA023007400,10000,2453,24530000,2020-10-14,2020-10-17
1454,2004500,PEMA023035315,8000,2454,19632000,2020-10-14,2020-10-17
1455,2004600,PEMA013125600,10000,2455,24550000,2020-10-14,2020-10-17
1456,2004700,PEMA013049303,7000,2456,17192000,2020-10-14,2020-10-17
1457,2004800,PEMA013118500,10000,2457,24570000,2020-10-14,2020-10-17
1458,2004901,PEMA013131100,10000,2458,24580000,2020-10-14,2020-10-17
1459,2005000,PEMA023121400,5000,2459,12295000,2020-10-14,2020-10-17
1460,2005100,PEMA013002700,10000,2460,24600000,2020-10-14,2020-10-17
1461,2005200,PEMA033088300,7000,2461,17227000,2020-10-14,2020-10-17
1462,2005300,PEMA033088300,5000,2462,12310000,2020-10-14,2020-10-17
1463,2005400,PEMA013119500,10000,2463,24630000,2020-10-14,2020-10-17
1464,2005500,PEMA053049403,7000,2464,17248000,2020-10-14,2020-10-17
1465,2005600,PEMA013035308,5000,2465,12325000,2020-10-14,2020-10-17
1466,2005700,PEMA353048300,7000,2466,17262000,2020-10-14,2020-10-17
1467,2005800,PEMA023024801,8000,2467,19736000,2020-10-14,2020-10-17
1468,2005900,PEMA033009000,10000,2468,24680000,2020-10-14,2020-10-17
1469,2006000,PEMA013039505,7000,2469,17283000,2020-10-14,2020-10-17
1470,2006100,PEMA013087700,10000,2470,24700000,2020-10-14,2020-10-17
1471,2006200,PEMA023041503,10000,2471,24710000,2020-10-14,2020-10-17
1472,2006300,PEMA013052401,2000,2472,4944000,2020-10-14,2020-10-17
1473,2006400,PEMA013052401,4000,2473,9892000,2020-10-14,2020-10-17
1474,2006500,PEMA023114700,5000,2474,12370000,2020-10-14,2020-10-17
1475,2006600,PEMA353022500,10000,2475,24750000,2020-10-14,2020-10-17
1476,2006606,PEMA023126700,10000,2476,24760000,2020-10-14,2020-10-17
1477,2006609,PEMA043078010,10000,2477,24770000,2020-10-14,2020-10-17
1478,2006612,PEMA063061300,5000,2478,12390000,2020-10-13,2020-10-16
1479,2006700,PEMA073061300,5000,2479,12395000,2020-10-13,2020-10-16
1480,2006800,PEMA023129801,22000,2480,54560000,2020-10-14,2020-10-17
1481,2006900,PEMA023129801,3000,2481,7443000,2020-10-14,2020-10-17
1482,2007000,PEMA013033302,15000,2482,37230000,2020-10-14,2020-10-17
1483,2007100,PEMA023024804,10000,2483,24830000,2020-10-14,2020-10-17
1484,2007200,TSN4012043602,10000,2484,24840000,2020-10-14,2020-10-17
1485,2007302,PEMA013035700,10000,2485,24850000,2020-10-14,2020-10-17
1486,2007400,PEMA03087900,6000,2486,14916000,2020-10-14,2020-10-17
1487,2007500,PEMA023041507,5000,2487,12435000,2020-10-14,2020-10-17
1488,2007600,PEMA023058600,19000,2488,47272000,2020-10-15,2020-10-18
1489,2007700,PEMA023058600,4000,2489,9956000,2020-10-15,2020-10-18
1490,2007800,PEMA023058600,15000,2490,37350000,2020-10-15,2020-10-18
1491,2001102,PEMA073050413,20000,2491,49820000,2020-10-13,2020-10-16
1492,2001200,PEMA013118900,15000,2492,37380000,2020-10-14,2020-10-17
1493,2001300,PEMA033101400,20000,2493,49860000,2020-10-14,2020-10-17
1494,2001400,SSA013069401,10000,2494,24940000,2020-10-15,2020-10-18
1495,2001500,SSA013035307,2000,2495,4990000,2020-10-15,2020-10-18
1496,2001600,SSA013035303,3000,2496,7488000,2020-10-15,2020-10-18
1497,2001700,PEMA013070800,10000,2497,24970000,2020-10-15,2020-10-18
1498,2001800,PEMA033035307,8000,2498,19984000,2020-10-15,2020-10-18
1499,2002000,PEMA043099300,10000,2499,24990000,2020-10-15,2020-10-18
1500,2002100,PEMA013048700,10000,2500,25000000,2020-10-15,2020-10-18
1501,2002200,PEMA033035303,11000,2501,27511000,2020-10-15,2020-10-18
1502,2002300,PEMA013085300,10000,2502,25020000,2020-10-15,2020-10-18
1503,2002400,PEMA013010900,10000,2503,25030000,2020-10-14,2020-10-17
1504,2002500,PEMA063041501,15000,2504,37560000,2020-10-15,2020-10-18
1505,2002600,PEMA013050400,7000,2505,17535000,2020-10-15,2020-10-18
1506,2002700,PEMA013103400,5000,2506,12530000,2020-10-15,2020-10-18
1507,2002800,PEMA033041000,10000,2507,25070000,2020-10-15,2020-10-18
1508,2002900,PEMA033090900,10000,2508,25080000,2020-10-15,2020-10-18
1509,2003000,PEMA013035304,6000,2509,15054000,2020-10-15,2020-10-18
1510,2003100,PEMA013064802,8000,2510,20080000,2020-10-15,2020-10-18
1511,2003200,PEMA023126100,4000,2511,10044000,2020-10-15,2020-10-18
1512,2003300,PEMA033046500,10000,2512,25120000,2020-10-15,2020-10-18
1513,2003400,PEMA013119900,10000,2513,25130000,2020-10-15,2020-10-18
1514,2003500,PEMA033043500,10000,2514,25140000,2020-10-15,2020-10-18
1515,2003600,PEMA043041502,7000,2515,17605000,2020-10-15,2020-10-18
1516,2003700,PEMA013120100,10000,2516,25160000,2020-10-14,2020-10-17
1517,2003800,PEMA053031200,10000,2517,25170000,2020-10-15,2020-10-18
1518,2003900,PEMA033002600,5000,2518,12590000,2020-10-15,2020-10-18
1519,2004000,PEMA313001100,10000,2519,25190000,2020-10-15,2020-10-18
1520,2004100,PEMA313001100,1540,2520,3880800,2020-10-15,2020-10-18
1521,2004104,PEMA013051100,10000,2521,25210000,2020-10-15,2020-10-18
1522,2004200,PEMA023125100,10000,2522,25220000,2020-10-15,2020-10-18
1523,2004300,PEMA133057600,10000,2523,25230000,2020-10-15,2020-10-18
1524,2004400,PEMA403022500,10000,2524,25240000,2020-10-15,2020-10-18
1525,2004500,PEMA013123501,6000,2525,15150000,2020-10-15,2020-10-18
1526,2004600,TSN4012026905,5000,2526,12630000,2020-10-15,2020-10-18
1527,2004700,PEMA033082100,8000,2527,20216000,2020-10-15,2020-10-18
1528,2004800,PEMA043062000,6000,2528,15168000,2020-10-15,2020-10-18
1529,2004901,PEMA033072700,10000,2529,25290000,2020-10-15,2020-10-18
1530,2005000,PEMA023106100,10000,2530,25300000,2020-10-15,2020-10-18
1531,2005100,PEMA043069401,5000,2531,12655000,2020-10-15,2020-10-18
1532,2005200,PEMA043070800,3000,2532,7596000,2020-10-15,2020-10-18
1533,2005300,PEMA263001100,3000,2533,7599000,2020-10-15,2020-10-18
1534,2005400,PEMA033085300,5000,2534,12670000,2020-10-15,2020-10-18
1535,2005500,PEMA023118900,3000,2535,7605000,2020-10-14,2020-10-17
1536,2005600,PEMA013109400,5000,2536,12680000,2020-10-16,2020-10-19
1537,2005700,PEMA033035309,7000,2537,17759000,2020-10-15,2020-10-18
1538,2005800,PEMA023133200,10000,2538,25380000,2020-10-16,2020-10-19
1539,2005900,PEMA033038100,8000,2539,20312000,2020-10-16,2020-10-19
1540,2006000,PEMA013105100,14000,2540,35560000,2020-10-16,2020-10-19
1541,2006100,PEMA023052200,10000,2541,25410000,2020-10-16,2020-10-19
1542,2006200,PEMA033041500,10000,2542,25420000,2020-10-15,2020-10-18
1543,2006300,PEMA033041500,10000,2543,25430000,2020-10-15,2020-10-18
1544,2006400,PEMA013089220,8000,2544,20352000,2020-10-15,2020-10-18
1545,2006500,PEMA013117801,7000,2545,17815000,2020-10-15,2020-10-18
1546,2006600,PEMA013058608,10000,2546,25460000,2020-10-16,2020-10-19
1547,2006606,PEMA013046900,10000,2547,25470000,2020-10-16,2020-10-19
1548,2006609,PEMA623022500,10000,2548,25480000,2020-10-16,2020-10-19
1549,2006612,PEMA043101200,10000,2549,25490000,2020-10-16,2020-10-19
1550,2006700,PEMA023105100,10000,2550,25500000,2020-10-16,2020-10-19
1551,2006800,PEMA033006900,10000,2551,25510000,2020-10-16,2020-10-19
1552,2006900,PEMA043045700,10000,2552,25520000,2020-10-16,2020-10-19
1553,2007000,PEMA043045700,1000,2553,2553000,2020-10-16,2020-10-19
1554,2007100,PEMA013035322,7000,2554,17878000,2020-10-16,2020-10-19
1555,2007200,PEMA013129800,12500,2555,31937500,2020-10-15,2020-10-18
1556,2007302,PEMA013129800,12500,2556,31950000,2020-10-15,2020-10-18
1557,2007400,PEMA013901520,20000,2557,51140000,2020-10-15,2020-10-18
1558,2007500,PEMA033120100,10000,2558,25580000,2020-10-16,2020-10-19
1559,2007600,PEMA013072101,10000,2559,25590000,2020-10-16,2020-10-19
1560,2007700,PEMA033109400,5000,2560,12800000,2020-10-16,2020-10-19
1561,2007800,PEMA063006900,5000,2561,12805000,2020-10-16,2020-10-19
1562,2001102,PEMA563022500,5000,2562,12810000,2020-10-16,2020-10-19
1563,2001200,PEMA003039101,10000,2563,25630000,2020-10-18,2020-10-21
1564,2001300,PEMA033035303,7000,2564,17948000,2020-10-18,2020-10-21
1565,2001400,PEMA043015600,10000,2565,25650000,2020-10-18,2020-10-21
1566,2001500,PEMA023039000,10000,2566,25660000,2020-10-18,2020-10-21
1567,2001600,PEMA013061900,10000,2567,25670000,2020-10-18,2020-10-21
1568,2001700,PEMA013030401,8000,2568,20544000,2020-10-18,2020-10-21
1569,2001800,PEMA013035310,8000,2569,20552000,2020-10-18,2020-10-21
1570,2002000,PEMA013041507,7000,2570,17990000,2020-10-18,2020-10-21
1571,2002100,PEMA013125010,5000,2571,12855000,2020-10-18,2020-10-21
1572,2002200,PEMA033091500,10000,2572,25720000,2020-10-18,2020-10-21
1573,2002300,PEMA143001100,10000,2573,25730000,2020-10-18,2020-10-21
1574,2002400,PEMA013052400,7000,2574,18018000,2020-10-18,2020-10-21
1575,2002500,PEMA13031400,10000,2575,25750000,2020-10-18,2020-10-21
1576,2002600,PEMA013105210,9000,2576,23184000,2020-10-18,2020-10-21
1577,2002700,PEMA013122400,8000,2577,20616000,2020-10-18,2020-10-21
1578,2002800,PEMA013122400,8000,2578,20624000,2020-10-18,2020-10-21
1579,2002900,PEMA243048300,15000,2579,38685000,2020-10-18,2020-10-21
1580,2003000,PEMA033080100,7000,2580,18060000,2020-10-18,2020-10-21
1581,2003100,PEMA013132701,5000,2581,12905000,2020-10-18,2020-10-21
1582,2003200,PEMA023110500,5000,2582,12910000,2020-10-18,2020-10-21
1583,2003300,PEMA023110500,5000,2583,12915000,2020-10-18,2020-10-21
1584,2003400,PEMA023104400,10000,2584,25840000,2020-10-18,2020-10-21
1585,2003500,PEMA013049402,20000,2585,51700000,2020-10-18,2020-10-21
1586,2003600,PEMA063024801,5000,2586,12930000,2020-10-18,2020-10-21
1587,2003700,PEMA053021700,10000,2587,25870000,2020-10-18,2020-10-21
1588,2003800,PEMA023058600,20000,2588,51760000,2020-10-19,2020-10-22
1589,2003900,PEMA033103000,15000,2589,38835000,2020-10-19,2020-10-22
1590,2004000,PEMA043090700,15000,2590,38850000,2020-10-19,2020-10-22
1591,2004100,PEMA013099150,20000,2591,51820000,2020-10-19,2020-10-22
1592,2004104,SSA013035303,3000,2592,7776000,2020-10-19,2020-10-22
1593,2004200,SSA073046500,2000,2593,5186000,2020-10-19,2020-10-22
1594,2004300,PEMA043042900,7000,2594,18158000,2020-10-19,2020-10-22
1595,2004400,PEMA103048200,10000,2595,25950000,2020-10-19,2020-10-22
1596,2004500,PEMA013119700,10000,2596,25960000,2020-10-19,2020-10-22
1597,2004600,PEMA553048200,10000,2597,25970000,2020-10-19,2020-10-22
1598,2004700,PEMA033035303,8000,2598,20784000,2020-10-19,2020-10-22
1599,2004800,PEMA033048300,5000,2599,12995000,2020-10-19,2020-10-22
1600,2004901,PEMA033048300,5000,2600,13000000,2020-10-19,2020-10-22
1601,2005000,PEMA063069401,10000,2601,26010000,2020-10-19,2020-10-22
1602,2005100,PEMA013055600,10000,2602,26020000,2020-10-18,2020-10-21
1603,2005200,PEMA013032200,10000,2603,26030000,2020-10-19,2020-10-22
1604,2005300,PEMA033030002,7000,2604,18228000,2020-10-19,2020-10-22
1605,2005400,PEMA013128300,5000,2605,13025000,2020-10-19,2020-10-22
1606,2005500,PEMA013128300,2000,2606,5212000,2020-10-19,2020-10-22
1607,2005600,PEMA033063700,10000,2607,26070000,2020-10-19,2020-10-22
1608,2005700,PEMA013039505,7000,2608,18256000,2020-10-19,2020-10-22
1609,2005800,PEMA013121600,10000,2609,26090000,2020-10-19,2020-10-22
1610,2005900,PEMA033088300,7000,2610,18270000,2020-10-19,2020-10-22
1611,2006000,PEMA023099800,10000,2611,26110000,2020-10-19,2020-10-22
1612,2006100,PEMA033088300,5000,2612,13060000,2020-10-19,2020-10-22
1613,2006200,PEMA013049303,7000,2613,18291000,2020-10-19,2020-10-22
1614,2006300,PEMA023083500,10000,2614,26140000,2020-10-19,2020-10-22
1615,2006400,PEMA033046500,5000,2615,13075000,2020-10-19,2020-10-22
1616,2006500,PEMA013114800,10000,2616,26160000,2020-10-19,2020-10-22
1617,2006600,PEMA013120100,10000,2617,26170000,2020-10-19,2020-10-22
1618,2006606,PEMA083046501,8000,2618,20944000,2020-10-19,2020-10-22
1619,2006609,PEMA013041301,15000,2619,39285000,2020-10-19,2020-10-22
1620,2006612,PEMA063048100,2000,2620,5240000,2020-10-19,2020-10-22
1621,2006700,PEMA013111900,7000,2621,18347000,2020-10-19,2020-10-22
1622,2006800,PEMA113048100,8000,2622,20976000,2020-10-19,2020-10-22
1623,2006900,PEMA053046500,7000,2623,18361000,2020-10-19,2020-10-22
1624,2007000,PEMA023032100,10000,2624,26240000,2020-10-19,2020-10-22
1625,2007100,PEMA063061300,5000,2625,13125000,2020-10-19,2020-10-22
1626,2007200,PEMA073061300,5000,2626,13130000,2020-10-19,2020-10-22
1627,2007302,PEMA023024804,10000,2627,26270000,2020-10-19,2020-10-22
1628,2007400,PEMA023901510,10000,2628,26280000,2020-10-19,2020-10-22
1629,2007500,PEMA023041301,5000,2629,13145000,2020-10-19,2020-10-22
1630,2007600,PEMA023030002,3000,2630,7890000,2020-10-19,2020-10-22
1631,2007700,PEMA013114900,5000,2631,13155000,2020-10-19,2020-10-22
1632,2007800,PEMA013116420,5000,2632,13160000,2020-10-19,2020-10-22
1633,2001102,PEMA023101600,3000,2633,7899000,2020-10-19,2020-10-22
1634,2001200,PEMA033041501,5000,2634,13170000,2020-10-19,2020-10-22
1635,2001300,PEMA043067600,10000,2635,26350000,2020-10-19,2020-10-22
1636,2001400,PEMA013042200,7000,2636,18452000,2020-10-19,2020-10-22
1637,2001500,PEMA023058600,20000,2637,52740000,2020-10-20,2020-10-23
1638,2001600,PEMA013107101,10000,2638,26380000,2020-10-20,2020-10-23
1639,2001700,PEMA023098200,20000,2639,52780000,2020-10-20,2020-10-23
1640,2001800,PEMA013046500,10000,2640,26400000,2020-10-20,2020-10-23
1641,2002000,PEMA023076910,10000,2641,26410000,2020-10-19,2020-10-22
1642,2002100,PEMA023035314,7000,2642,18494000,2020-10-20,2020-10-23
1643,2002200,PEMA023007400,10000,2643,26430000,2020-10-20,2020-10-23
1644,2002300,PEMA033035307,8000,2644,21152000,2020-10-20,2020-10-23
1645,2002400,PEMA013126100,8000,2645,21160000,2020-10-20,2020-10-23
1646,2002500,PEMA033035303,13000,2646,34398000,2020-10-20,2020-10-23
1647,2002600,PEMA013050400,7000,2647,18529000,2020-10-19,2020-10-22
1648,2002700,PEMA033042801,5000,2648,13240000,2020-10-19,2020-10-22
1649,2002800,PEMA013117801,7000,2649,18543000,2020-10-19,2020-10-22
1650,2002900,PEMA013080110,7000,2650,18550000,2020-10-20,2020-10-23
1651,2003000,PEMA043014900,10000,2651,26510000,2020-10-20,2020-10-23
1652,2003100,PEMA013019701,10000,2652,26520000,2020-10-20,2020-10-23
1653,2003200,PEMA023109400,10000,2653,26530000,2020-10-20,2020-10-23
1654,2003300,PEMA063041501,10000,2654,26540000,2020-10-20,2020-10-23
1655,2003400,PEMA013058500,10000,2655,26550000,2020-10-20,2020-10-23
1656,2003500,PEMA013030401,8000,2656,21248000,2020-10-20,2020-10-23
1657,2003600,PEMA013041507,7000,2657,18599000,2020-10-20,2020-10-23
1658,2003700,PEMA013035305,6000,2658,15948000,2020-10-20,2020-10-23
1659,2003800,PEMA013128400,5000,2659,13295000,2020-10-20,2020-10-23
1660,2003900,PEMA013901100,10000,2660,26600000,2020-10-20,2020-10-23
1661,2004000,PEMA143057600,10000,2661,26610000,2020-10-20,2020-10-23
1662,2004100,PEMA343022500,10000,2662,26620000,2020-10-20,2020-10-23
1663,2004104,PEMA013104200,5000,2663,13315000,2020-10-20,2020-10-23
